chapter,source,asset_id,label,category,asset_type,text_description_present
20,ChemIllusion,blk-4f6d8c9a,"Butan-1-amine, the reduction product of butanenitrile",molecular_structure,molecule,True
20,ChemIllusion,blk-4c288b90,"Acetophenone, from benzonitrile and a Grignard reagent",molecular_structure,molecule,True
20,ChemIllusion,blk-ef310cb4,Nitrile hydrolysis to a carboxylic acid,reaction,reaction,True
20,ChemIllusion,blk-6f6a798f,Nitrile reduction to a primary amine,reaction,reaction,True
20,ChemIllusion,blk-64e2a954,blk-64e2a954,callout,callout,False
20,ChemIllusion,blk-894d5cb9,blk-894d5cb9,callout,callout,False
20,ChemIllusion,blk-432e952a,"Propanoic acid, a spectroscopic reference",molecular_structure,molecule,True
20,ChemIllusion,blk-8c7b4b55,blk-8c7b4b55,callout,callout,False
21,OpenStax,Figure 21.1,"The lives of rock climbers depend on their ropes, typically made of a nylon polymer prepared by a nucleophilic acyl substitution reaction. (credit: modification of work “110823-A-NR754-001” by USASOC News Service/Flickr, CC BY 2.0)",other,figure,True
21,OpenStax,Figure 21.2,"The general mechanisms of nucleophilic addition and nucleophilic acyl substitution reactions. Both reactions begin with addition of a nucleophile to a polar bond to give a tetrahedral, alkoxide ion intermediate. (a) The intermediate formed ",reaction_mechanism,figure,True
21,OpenStax,Figure 21.3,"Interconversions of carboxylic acid derivatives. A more reactive acid derivative can be converted into a less reactive one, but not vice versa.",other,figure,True
21,OpenStax,Figure 21.4,Some general reactions of carboxylic acid derivatives.,other,figure,True
21,OpenStax,Figure 21.5,MECHANISM,reaction_mechanism,figure,True
21,OpenStax,Figure 21.6,MECHANISM,reaction_mechanism,figure,True
21,OpenStax,Figure 21.7,MECHANISM,reaction_mechanism,figure,True
21,OpenStax,Figure 21.8,MECHANISM,reaction_mechanism,figure,True
21,OpenStax,Figure 21.9,is the reverse of,other,figure,True
21,OpenStax,Figure 21.10,Formation of the thioester acetyl CoA by nucleophilic acyl substitution reaction of coenzyme A (CoA) with acetyl adenylate.,reaction_mechanism,figure,True
21,OpenStax,Figure 21.11,shows the 1H NMR spectrum of ethyl acetate.,other,figure,True
21,OpenStax,Table 21.1,Nomenclature of Carboxylic Acid Derivatives,data_table,table,True
21,OpenStax,Table 21.2,Some Common Step-Growth Polymers and Their Uses,data_table,table,True
21,OpenStax,Table 21.3,"the exact position of the absorption provides information about the specific kind of carbonyl group. For comparison, the IR absorptions of aldehydes, ketones, and carboxylic acids are included in the table, along with values for carboxylic ",data_table,table,True
21,OpenStax,Table 21.4,13C NMR Absorptions of Some Carbonyl Compounds,data_table,table,True
21,ChemIllusion,blk-a83bd2b5,blk-a83bd2b5,callout,callout,False
21,ChemIllusion,blk-7dc3fbdb,"Acetyl chloride, the most reactive derivative",data_table,molecule,True
21,ChemIllusion,blk-71ceb6d9,Methyl propanoate: naming an ester from both of its parts,molecular_structure,molecule,True
21,ChemIllusion,blk-162dc02e,"N-Methylacetamide, a secondary amide",molecular_structure,molecule,True
21,ChemIllusion,blk-4762d332,"γ-Butyrolactone, a cyclic ester",molecular_structure,molecule,True
21,ChemIllusion,blk-171f25b0,blk-171f25b0,callout,callout,False
21,ChemIllusion,blk-547b744a,blk-547b744a,callout,callout,False
21,ChemIllusion,blk-6b8b2f88,The tetrahedral intermediate from methoxide and acetyl chloride,molecular_structure,molecule,True
21,ChemIllusion,blk-4ebe1747,"Methyl acetate, the reference ester",molecular_structure,molecule,True
21,ChemIllusion,blk-739e8fd0,Addition–elimination energy profile,energy_diagram,reaction_coordinate,True
21,ChemIllusion,blk-9b827327,Nucleophilic acyl substitution — Step 1: addition to the tetrahedral intermediate,atomic_orbital,reaction,True
21,ChemIllusion,blk-2016c24e,Nucleophilic acyl substitution — Step 2: collapse of the tetrahedral intermediate,atomic_orbital,reaction,True
21,ChemIllusion,blk-de0fdea0,blk-de0fdea0,callout,callout,False
21,ChemIllusion,blk-ecb651f0,blk-ecb651f0,callout,callout,False
21,ChemIllusion,blk-5237a534,Acetic anhydride: two acyl groups sharing one oxygen,molecular_structure,molecule,True
21,ChemIllusion,blk-a86c77f6,"Acetamide, a primary amide",molecular_structure,molecule,True
21,ChemIllusion,blk-c490fc17,blk-c490fc17,callout,callout,False
21,ChemIllusion,blk-82cef579,blk-82cef579,callout,callout,False
21,ChemIllusion,blk-dd540c8d,"Benzoic acid: the starting point, too low on the ladder to acylate an amine",molecular_structure,molecule,True
21,ChemIllusion,blk-f7a90e89,"Benzoyl chloride, the acylating agent for benzamides and benzoate esters",molecular_structure,molecule,True
21,ChemIllusion,blk-56ef0b96,"N-Methylbenzamide: the target, reached by running back down the ladder",molecular_structure,molecule,True
21,ChemIllusion,blk-5549c56e,Acid chloride to amide (two equivalents of amine),reaction,reaction,True
21,ChemIllusion,blk-7fa92f0c,Acid chloride to anhydride (carboxylate acylation),reaction,reaction,True
21,ChemIllusion,blk-d17d0bf9,LiAlH4 reduction of an acid chloride to a primary alcohol,reaction,reaction,True
21,ChemIllusion,blk-b493f9e9,blk-b493f9e9,callout,callout,False
21,ChemIllusion,blk-4c77b70f,blk-4c77b70f,callout,callout,False
21,ChemIllusion,blk-d3991282,Aspirin: an acetyl group delivered by an anhydride,molecular_structure,molecule,True
21,ChemIllusion,blk-c8d1c3dd,Succinic anhydride: a cyclic anhydride whose leaving group cannot escape,molecular_structure,molecule,True
21,ChemIllusion,blk-ac53d0a6,Anhydride to ester (alcohol acylation),reaction,reaction,True
21,ChemIllusion,blk-83a35163,blk-83a35163,callout,callout,False
21,ChemIllusion,blk-9821a94d,blk-9821a94d,callout,callout,False
21,ChemIllusion,blk-82e6702b,"Ethyl benzoate, a representative ester for hydrolysis",molecular_structure,molecule,True
21,ChemIllusion,blk-2f3cb084,Sodium stearate: the soap obtained by saponifying a fat,molecular_structure,molecule,True
21,ChemIllusion,blk-f5718805,"Fischer esterification (acid-catalyzed, reversible)",reaction,reaction,True
21,ChemIllusion,blk-bbaf02a5,Acid-catalyzed ester hydrolysis (reverse of Fischer),reaction,reaction,True
21,ChemIllusion,blk-00cb9a1f,Saponification — Step 1: hydroxide addition to the ester,atomic_orbital,reaction,True
21,ChemIllusion,blk-c5607daa,Saponification — Step 2: collapse and irreversible proton transfer,reaction,reaction,True
21,ChemIllusion,blk-a51bdea3,blk-a51bdea3,callout,callout,False
21,ChemIllusion,blk-9821a94d-1,blk-9821a94d-1,callout,callout,False
21,ChemIllusion,blk-08b835c3,2-Phenylpropan-2-ol: the tertiary alcohol from an ester and a Grignard reagent,molecular_structure,molecule,True
21,ChemIllusion,blk-55dbe4b0,Transesterification (acid-catalyzed alkoxy exchange),reaction,reaction,True
21,ChemIllusion,blk-ec4cf070,Double Grignard addition to an ester (tertiary alcohol),reaction,reaction,True
21,ChemIllusion,blk-7b6cb060,LiAlH4 reduction of an ester to a primary alcohol,reaction,reaction,True
21,ChemIllusion,blk-c9668c5f,blk-c9668c5f,callout,callout,False
21,ChemIllusion,blk-bc7258f7,blk-bc7258f7,callout,callout,False
21,ChemIllusion,blk-4274349f,Benzamide: hydrolysis and reduction of a primary amide,molecular_structure,molecule,True
21,ChemIllusion,blk-36e4f1f8,Amide hydrolysis (basic conditions),reaction,reaction,True
21,ChemIllusion,blk-e92acbb9,Amide hydrolysis (acidic conditions),reaction_mechanism,reaction,True
21,ChemIllusion,blk-92986a4c,LiAlH4 reduction of an amide to an amine (C-N retained),reaction,reaction,True
21,ChemIllusion,blk-88f4312c,blk-88f4312c,callout,callout,False
21,ChemIllusion,blk-c45c0a94,blk-c45c0a94,callout,callout,False
21,ChemIllusion,blk-84371aa8,"S-Methyl thioacetate, a model thioester",molecular_structure,molecule,True
21,ChemIllusion,blk-0f0779b3,"Acetyl phosphate, the other biological activated acyl group",molecular_structure,molecule,True
21,ChemIllusion,blk-4ad15cfa,blk-4ad15cfa,callout,callout,False
21,ChemIllusion,blk-ec397edf,blk-ec397edf,callout,callout,False
21,ChemIllusion,blk-e13cb0a9,"Adipic acid, one half of nylon 66",molecular_structure,molecule,True
21,ChemIllusion,blk-a960bfac,"Hexane-1,6-diamine, the other half of nylon 66",molecular_structure,molecule,True
21,ChemIllusion,blk-3a0f1fd1,"Terephthalic acid, the diacid of poly(ethylene terephthalate)",molecular_structure,molecule,True
21,ChemIllusion,blk-746c2e1f,Caprolactam: one monomer that carries both partners,molecular_structure,molecule,True
21,ChemIllusion,blk-f3c1f6d3,blk-f3c1f6d3,callout,callout,False
21,ChemIllusion,blk-5b01e7c2,blk-5b01e7c2,callout,callout,False
21,ChemIllusion,blk-e12eec67,blk-e12eec67,callout,callout,False
22,OpenStax,Figure 22.1,Tear gas is a controversial riot-control device used by some military and police forces. It is a simple chloroketone made by a carbonyl α-substitution reaction. (credit: modification of work “Tear Gas in CWB Hennessy Road View” by The Stand,other,figure,True
22,OpenStax,Figure 22.2,MECHANISM,reaction_mechanism,figure,True
22,OpenStax,Figure 22.3,MECHANISM,reaction_mechanism,figure,True
22,OpenStax,Figure 22.4,MECHANISM,reaction_mechanism,figure,True
22,OpenStax,Figure 22.5,"Mechanism of enolate-ion formation by abstraction of an α proton from a carbonyl compound. The enolate ion is stabilized by resonance, and the negative charge (red) is shared by the oxygen and the α carbon atom, as indicated in the electros",reaction_mechanism,figure,True
22,OpenStax,Figure 22.6,"The electrostatic potential map of acetone enolate ion shows how the negative charge is delocalized over both the oxygen and the α carbon. As a result, two modes of reaction of an enolate ion with an electrophile E+ are possible. Reaction o",reaction_mechanism,figure,True
22,OpenStax,Figure 22.7,The biosynthesis of indolmycin from indolylpyruvate occurs through a pathway that includes an alkylation reaction of a short-lived enolate ion intermediate. 812 22 • Chemistry Matters,reaction_mechanism,figure,True
22,OpenStax,Figure 22.8,"Different barbiturates come in a multitude of colors, giving rise to similarly colorful street names when the drugs are abused. (credit: “Medications” by freestocks.org/Flickr, Public Domain)",biological_context,figure,True
22,OpenStax,Figure 22.9,The synthesis of barbiturates relies on malonic ester alkylations and nucleophilic acyl substitution reactions. More than 2500 different barbiturates have been synthesized over the past 100 years.,other,figure,True
22,OpenStax,Table 22.1,"lists the approximate pKa values of different types of carbonyl compounds and shows how these values compare to other acidic substances we’ve seen. Note that nitriles, too, are acidic and can be converted into enolate-like anions.",data_table,table,True
22,ChemIllusion,blk-b23e6369,blk-b23e6369,callout,callout,False
22,ChemIllusion,blk-1f7ce2d8,Acetone: the keto tautomer,molecular_structure,molecule,True
22,ChemIllusion,blk-963f8415,Prop-1-en-2-ol: the enol of acetone,molecular_structure,molecule,True
22,ChemIllusion,blk-133ada09,The enol of cyclohexanone,molecular_structure,molecule,True
22,ChemIllusion,blk-87285f16,"2,4-Pentanedione: a doubly activated CH₂",molecular_structure,molecule,True
22,ChemIllusion,blk-87676f57,"The enol of 2,4-pentanedione",molecular_structure,molecule,True
22,ChemIllusion,blk-c506bf3d,Acid-catalyzed tautomerization step 1: protonate the carbonyl,reaction,reaction,True
22,ChemIllusion,blk-eda46cfa,Acid-catalyzed tautomerization step 2: lose the alpha proton to the enol,reaction,reaction,True
22,ChemIllusion,blk-da6e2ecb,blk-da6e2ecb,callout,callout,False
22,ChemIllusion,blk-8caf884e,blk-8caf884e,callout,callout,False
22,ChemIllusion,blk-edf62335,blk-edf62335,callout,callout,False
22,ChemIllusion,blk-26629632,blk-26629632,callout,callout,False
22,ChemIllusion,blk-11475773,2-Bromocyclohexanone: the monobromination product,reaction_mechanism,molecule,True
22,ChemIllusion,blk-1e87ab61,Cyclohex-2-enone: the elimination product,molecular_structure,molecule,True
22,ChemIllusion,blk-6ce5c656,Acetophenone: a methyl ketone,reaction_mechanism,molecule,True
22,ChemIllusion,blk-043dc557,Acid-catalyzed alpha-halogenation of a ketone,reaction,reaction,True
22,ChemIllusion,blk-36efe7af,blk-36efe7af,callout,callout,False
22,ChemIllusion,blk-be14d643,blk-be14d643,callout,callout,False
22,ChemIllusion,blk-2122045c,2-Bromopropanoic acid: a Hell-Volhard-Zelinskii product,molecular_structure,molecule,True
22,ChemIllusion,blk-00d41774,blk-00d41774,callout,callout,False
22,ChemIllusion,blk-09274db8,blk-09274db8,callout,callout,False
22,ChemIllusion,blk-d139b5d3,"The enolate of acetone, drawn with the charge on oxygen",molecular_structure,molecule,True
22,ChemIllusion,blk-b8e98d29,Diethyl malonate: two esters flanking one CH₂,molecular_structure,molecule,True
22,ChemIllusion,blk-d7e6633f,Ethyl acetoacetate: ketone and ester on one carbon,molecular_structure,molecule,True
22,ChemIllusion,blk-014219db,Ethyl acetate: a singly activated ester,molecular_structure,molecule,True
22,ChemIllusion,blk-e7a19329,Enolate formation by deprotonation of an alpha C-H,reaction,reaction,True
22,ChemIllusion,blk-50e73875,blk-50e73875,callout,callout,False
22,ChemIllusion,blk-6ac66bc3,blk-6ac66bc3,callout,callout,False
22,ChemIllusion,blk-b1f5e511,Lithium diisopropylamide (LDA),molecular_structure,molecule,True
22,ChemIllusion,blk-ea1c0a51,2-Methylcyclohexanone: two different alpha carbons,molecular_structure,molecule,True
22,ChemIllusion,blk-79c9ad5b,The kinetic enolate of 2-methylcyclohexanone,molecular_structure,molecule,True
22,ChemIllusion,blk-28351848,The thermodynamic enolate of 2-methylcyclohexanone,data_table,molecule,True
22,ChemIllusion,blk-bbcf6db9,Kinetic enolate: LDA removes the less-hindered alpha proton,reaction,reaction,True
22,ChemIllusion,blk-b1a74e5b,Thermodynamic enolate: equilibrium favors the more-substituted enolate,data_table,reaction,True
22,ChemIllusion,blk-3e4f405d,blk-3e4f405d,callout,callout,False
22,ChemIllusion,blk-4e212281,blk-4e212281,callout,callout,False
22,ChemIllusion,blk-b02ba14b,Iodoform: the yellow precipitate,molecular_structure,molecule,True
22,ChemIllusion,blk-fd2afb44,Haloform (iodoform) reaction of a methyl ketone,reaction_mechanism,reaction,True
22,ChemIllusion,blk-64922a12,blk-64922a12,callout,callout,False
22,ChemIllusion,blk-dd307000,blk-dd307000,callout,callout,False
22,ChemIllusion,blk-d9ca877f,Benzyl bromide: an ideal alkylating agent,molecular_structure,molecule,True
22,ChemIllusion,blk-da26181b,Enolate alkylation: a new C-C bond by SN2,reaction_mechanism,reaction,True
22,ChemIllusion,blk-a537187d,blk-a537187d,callout,callout,False
22,ChemIllusion,blk-dfa7a3a6,blk-dfa7a3a6,callout,callout,False
22,ChemIllusion,blk-a556fa4e,blk-a556fa4e,teaching_asset,teaching_asset,False
22,ChemIllusion,blk-8b7814c8,Pentanoic acid: a malonic ester synthesis product,molecular_structure,molecule,True
22,ChemIllusion,blk-3d6a6746,Malonic ester synthesis: alkyl halide to a substituted acetic acid,reaction,reaction,True
22,ChemIllusion,blk-db08b83e,blk-db08b83e,callout,callout,False
22,ChemIllusion,blk-60652c26,blk-60652c26,callout,callout,False
22,ChemIllusion,blk-950e67d2,blk-950e67d2,teaching_asset,teaching_asset,False
22,ChemIllusion,blk-89f20ad9,4-Phenyl-2-butanone: an acetoacetic ester synthesis product,molecular_structure,molecule,True
22,ChemIllusion,blk-9250c318,Acetoacetic ester synthesis: alkyl halide to a methyl ketone,reaction,reaction,True
22,ChemIllusion,blk-1310737d,blk-1310737d,callout,callout,False
23,OpenStax,Figure 23.1,"Many of the molecules needed by all growing organisms are biosynthesized using carbonyl condensation reactions. (credit: modification of work “Newborn Sea Lion” by Steven Bedard/Flickr, CC BY 2.0)",molecular_structure,figure,True
23,OpenStax,Figure 23.2,MECHANISM,reaction_mechanism,figure,True
23,OpenStax,Figure 23.3,"The pi bonding molecular orbitals of a conjugated enone (propenal) and a conjugated diene (1,3-butadiene) are similar in shape and are spread over the entire pi system.",atomic_orbital,figure,True
23,OpenStax,Figure 23.4,"Intramolecular aldol reaction of 2,5-hexanedione yields 3-methyl-2-cyclopentenone rather than the alternative cyclopropene.",reaction_mechanism,figure,True
23,OpenStax,Figure 23.5,MECHANISM,reaction_mechanism,figure,True
23,OpenStax,Figure 23.6,MECHANISM,reaction_mechanism,figure,True
23,OpenStax,Figure 23.7,MECHANISM,reaction_mechanism,figure,True
23,OpenStax,Figure 23.8,"The Stork enamine reaction between cyclohexanone and 3-buten-2-one. (1) Cyclohexanone is first converted into an enamine, (2) the enamine adds to the α,β-unsaturated ketone in a Michael reaction, and (3) the conjugate addition product is hy",other,figure,True
23,OpenStax,Figure 23.9,Synthesis of the steroid hormone estrone using a Robinson annulation reaction. The nucleophilic donor is a β-diketone.,other,figure,True
